source_id,ra,dec,l,b,parallax,parallax_error,phot_g_mean_mag,bp_rp,ruwe,ag_gspphot,abs_mag_g,parallax_over_error
6027887746969602432,252.15653702709844,-31.140271740267508,351.0662589490449,8.808448688822477,0.4172525248586485,0.056262497,16.106916,1.2877808,1.0132937,0.8894,3.3195112889785516,7.4161750393970465
6027892767827189760,252.48050716030258,-31.323804739241194,351.0992928592287,8.477757179422719,0.5963536779233553,0.11819886,17.709461,1.5371189,0.9856603,0.8535,5.733480713801413,5.045342184480713
6027917743021669504,252.1855040174593,-30.962787548775516,351.22127821870384,8.90148060795785,0.21114818327242307,0.027230447,12.123586,3.1091557,0.9581549,1.0543,-2.3077775041630293,7.754121041258925
4317971694936596352,294.5226240319589,13.993899038634556,50.7076740724373,-3.687385807269589,0.4489024482024413,0.0480357,16.423452,1.3520775,0.9970161,1.0296,3.6546122228076747,9.345183881538402
4317979662052679808,294.9017603219881,14.2004758243692,51.06818318493624,-3.9075990743479068,0.6700195722306761,0.067488596,16.337498,1.3348827,1.3469054,0.9907,4.477235150944294,9.927893207116457
4317981315663644160,294.66882714662415,14.16161440459502,50.92368835086668,-3.729482668485994,0.28430029283720865,0.047350224,12.353067,4.161808,1.044056,,-0.3780460667983725,6.004201631479792
4317991520506696448,294.43867671525646,14.230226324732998,50.87478621878782,-3.5012082018820614,0.38166204912146445,0.017197633,13.820014,0.7021961,0.9693521,1.1897,0.5387088808422398,22.192707887365664
4317993616450971392,294.5765676461549,14.207855307384438,50.920444975841605,-3.628842551012812,1.8438302308019385,0.034116924,14.989064,1.5042448,1.3455026,0.406,5.911668884497892,54.044445540331935
4317997705259871872,294.52688298423624,14.266891738910438,50.94858575525034,-3.558020530382477,0.27671962161413544,0.022977844,14.67507,1.0997286,1.0441185,1.1818,0.7034695769062989,12.04288892601993
4318008837815695360,294.99453125723807,14.364630321171726,51.25577114019171,-3.9057470555886966,2.9237298727211756,0.015868694,12.903253,0.9876747,0.9203129,0.2755,4.957438827582372,184.24515264025118
4318100475243105920,294.6132872830618,14.868979014119251,51.51604131653132,-3.3374269349951446,5.356725601721618,0.011646202,12.177496,1.0602112,0.7645604,0.1069,5.71509295837398,459.9547284201415
4318114700154487168,293.19154522976316,14.080426476870684,50.15721799211403,-2.51567187540768,0.27215600107971716,0.047846902,16.101992,2.013299,0.96383786,2.0825,1.1935812475941638,5.688058971073632
4318128581489627904,293.05721557730226,14.145945183551119,50.15193776538088,-2.36994455066089,2.2271484538932507,0.044945713,16.100779,1.8763857,0.97822493,0.6278,7.211724424637062,49.551966109018586
4318141122794479232,293.2026819891133,14.398162828994401,50.441120605132504,-2.3720793534215785,0.563636670532362,0.039979674,10.585336,3.9724045,1.026005,7.2013,-7.860968208638077,14.098080730501687
