time,mag,mag_err
2457455.8460017,14.077197312597072,0.010841495005041167
2457457.7844952,14.154799476475608,0.01336936371068017
2457458.8630957,14.125160739150292,0.01203685214260877
2457465.7997751,14.081334825366492,0.011545616410076124
2457469.7447475,14.081845155726278,0.01737386201129223
2457479.9188429,14.002509763119429,0.014984260982237579
2457484.8867011,14.078894333682683,0.011320667209962325
2457523.6212216,13.832049557769032,0.010050056329878834
2457545.7276258,13.955371878378521,0.010441239143571437
2457546.7339166,14.018161528488422,0.008749693075569397
2457547.7418128,14.060774952960838,0.009505935498514622
2457567.7777935,14.156146781425022,0.014322679429586475
2457568.7699627,14.180130782104992,0.013942689572124233
2457569.6711585,14.328118982106457,0.020974507809413068
2457575.6845651,14.088817922946557,0.009996705634009048
2457591.7132993,14.220756792067535,0.03289339401843658
2457593.7178912,13.960135163983836,0.02499459900685447
2457595.7184516,14.158032718882108,0.023801354497809867
2457597.6238897,13.928536971239808,0.011781474798461688
2457598.6125582,13.923048855383534,0.0178455411745706
2457600.5610625,13.822931553434113,0.010148206653174051
2457603.6182531,13.790326687088882,0.010867664313103341
2457605.6191378,13.751581208504465,0.011119449072003448
2457606.5669951,13.823403449004239,0.010074488319182416
2457608.6500133,13.84264554581562,0.00961005090264277
2457616.5828703,13.8397924849532,0.01599265834356144
2457619.6161323,13.735724975131172,0.016651264875096716
2457621.6206935,13.891523430395658,0.014666703527245506
2457622.6443683,13.794027205398201,0.013487640932350073
2457623.6440076,13.799895478551178,0.015882725538887567
2457624.6401117,13.821549718196923,0.01086255377421367
2457625.6300674,13.911457997082184,0.009867245143539094
2457626.6263698,13.816932492849826,0.011018181456420174
2457630.567101,14.047315390536095,0.010659030828233738
2457635.5641385,13.927860817890467,0.00953477428227026
2457643.5829482,14.113653532219303,0.01684738710756902
2457648.5535439,14.12681334020991,0.020980871076463382
2457651.5583262,14.230166614002535,0.01652609870069533
2457654.5409087,14.364184400236624,0.020742719872289428
2457656.509974,14.07145370210838,0.011438159855152752
2457657.5226915,14.130765034431949,0.013477719385638395
2457658.5153178,14.247793594248675,0.016242937743066167
2457661.5243953,14.065862747074975,0.010850651680650957
2457663.5014707,14.143320700832536,0.015542821183972013
2457670.4932121,14.120137348471616,0.016152668581530125
2457779.8802076,13.961768054551465,0.025844767441335775
2457780.8760155,13.9342237095903,0.018956091851535756
2457781.8830198,13.965922295967497,0.03038586109508507
2457782.8711177,13.987393917475796,0.014645623300816571
2457783.8667366,13.956585078869798,0.012553419344400478
2457784.8622425,14.043766346867399,0.011638205566006421
2457785.8617236,14.068727375668924,0.012615191574008727
2457788.8762302,14.046826251306594,0.013792830672737963
2457789.8556289,14.092058232864526,0.013173299221986007
2457794.8527675,14.142467604858034,0.026219398605360773
2457796.8850332,14.244184152050813,0.023782501892060316
2457799.8413005,14.372013455057237,0.02722489905030318
2457801.8435676,14.302899887838489,0.02053628885060741
2457807.8152545,14.308633431944557,0.018302067377742155
2457808.8304379,14.275953339260948,0.017650186903295725
2457816.8654937,14.28427813802595,0.01794247188473963
