time,mag,mag_err
2458282.705805,14.156199532552673,0.007306445443008299
2458283.3916842,14.276518002657392,0.0067892441794741
2458288.7588633,14.124607319766618,0.006454879817895355
2458290.5181066,14.116750428255608,0.006832255729671832
2458291.7387987,14.103743226214807,0.007654870071651332
2458293.7080924,14.096543900993053,0.009715255001726219
2458294.5679943,14.085672859076148,0.011700987709887598
2458295.7393314,14.067160750639545,0.011995551850153333
2458296.6716911,14.048093919733676,0.021849374748877153
2458298.6348342,14.070977349739955,0.010464240433202042
2458299.5564187,14.094681360581415,0.02252240882561945
2458303.555967,14.083131406247876,0.004609967437084616
2458312.6309211,14.039015217048497,0.004401374156823911
2458322.6820325,14.064926752750385,0.01921534762130451
2458324.6743836,14.071742132293199,0.013384803910446592
2458328.6177466,14.128668886243993,0.011697773977895124
2458329.4656544,14.12784136855808,0.006598324015735013
2458330.552391,14.10445002503818,0.010174170593309138
2458331.4662785,14.123407732906317,0.005794351584887485
2458335.6425024,14.123604394448275,0.00583351030155803
2458341.6225375,14.148058479697854,0.006905218219034586
2458345.5233957,14.14062029935511,0.006867926375418411
2458347.4912368,14.125630844581869,0.007266862003987157
2458350.5141481,14.125165612811355,0.008884396519147067
2458351.5559312,14.161270476424884,0.009896163784796817
2458352.5821111,14.14707127685322,0.016833651973010146
2458356.5677368,14.135212393017857,0.014211584918014664
2458359.5507483,14.115115448675272,0.008050978056320164
2458364.5452376,14.073028146126346,0.005149561942012027
2458368.5428575,14.056682790437254,0.004638717195103126
2458370.5282191,14.0550480866864,0.004173045789654442
2458372.5328621,14.061424250591756,0.004537404265932922
2458375.522875,14.06508963704148,0.004703860439390925
2458378.5131053,14.033931174526153,0.006009191173458378
2458383.4997691,14.039712295147044,0.009374200802493042
2458489.8654417,13.998385166328468,0.02222260514840989
2458490.8617513,14.156702557885417,0.015233075281355106
2458491.8579554,14.132495157766247,0.009323674689767077
2458492.8578757,14.132819662116159,0.008606198109042302
2458498.8618182,14.08674325381475,0.014150936037558987
2458499.8584649,14.035336467754185,0.006666520306292788
2458500.8544414,14.076334532281926,0.005807961129254962
2458503.8576121,13.997569330517528,0.009613584036855395
2458506.8379634,13.959911084718259,0.011069194033285368
2458507.8689722,14.040882507191505,0.016800792455618153
2458508.8339927,14.041360950774402,0.01287156254768227
2458509.8330929,14.023961774111108,0.006582495908424993
2458510.8290486,13.957468827712912,0.007358109453772703
2458511.8501427,14.010011383494028,0.007272588648438258
2458514.873304,13.976205588923158,0.007558040840794598
2458515.8656371,13.919232873608461,0.006794636013341013
2458516.8552283,13.97606100854961,0.01209507658893991
2458519.8595947,14.022774616916768,0.005297309620634261
2458521.796069,13.981192977495569,0.0053373418859198685
2458522.7954113,13.964911842332459,0.005723591558399145
2458523.8064531,14.023560741228016,0.006948114132180738
2458524.7869927,14.03449286812114,0.0051883841549336075
2458525.7867255,14.026510428961105,0.006306319696890893
2458526.7859361,13.944753386089301,0.006148432410385615
2458528.8367403,14.041611724021221,0.0051896541723672925
2458531.7971385,13.95240121064123,0.009527204560473726
2458533.7812423,13.957948686112331,0.018760028998867972
2458536.808272,14.025295213567123,0.008800711547280515
2458537.8637082,14.039361940529695,0.009079187474246013
2458538.8145585,14.011111475819495,0.008360751459324849
2458539.8626714,14.046376391710494,0.006401530298762756
2458540.7496934,14.016374896261624,0.007840706757931476
2458543.887994,14.009540119329971,0.005155070767318728
2458546.8777467,14.061677929533683,0.0039188866968722065
2458548.8700091,14.070941283379028,0.004618251535504543
2458549.7685186,14.049830274731283,0.005447517766227158
2458550.8685224,14.04786229169305,0.004153547952740243
2458551.8680944,13.991638870073913,0.005051111163458599
2458553.7111657,14.098280071523305,0.006302049987173517
2458554.7291011,13.981232768203158,0.003997529603307197
2458555.7216216,14.068352017329344,0.004608961156835312
2458556.8144726,14.000155987029906,0.006288314060815528
2458558.7162826,14.041140731818993,0.004152738288378992
2458560.7446827,14.054282092978038,0.005762260909376526
2458561.7464057,14.057590985418337,0.011445015222296365
2458564.7651893,14.084621600564812,0.013875889254032565
2458565.7013935,14.026695137426168,0.013672990027571654
2458566.7597975,14.07158694617539,0.011806540656826344
2458568.853686,14.041933383031749,0.0068996122465235146
2458571.3901829,14.195643199264367,0.0055160021540809736
2458572.5358897,14.178497206226373,0.005521775627076905
2458574.7237052,14.076496023019267,0.006306924021433456
2458575.6721936,14.025839948908057,0.005863830673858427
2458577.6648597,13.98481667306138,0.00435142571269621
2458578.6839261,14.07642673274346,0.004604732097726821
2458579.7076093,14.039229935513164,0.004531852272872797
2458580.6488394,14.03644408721074,0.005246277360122852
2458581.6629787,14.038205250129444,0.005250734929512084
2458582.7094191,14.034178786220616,0.00524013127520805
2458583.6735941,14.03486899343367,0.0044762411265470824
2458584.6421339,14.038287358706567,0.005288047893540135
2458585.6341712,14.035342762062044,0.004670763809853169
2458586.6237309,13.971039445620836,0.0067527290486799375
2458588.6265854,14.05212850030307,0.00790154985221598
2458589.5936619,14.019664767195508,0.009271081471966406
2458590.6996298,14.008625364066676,0.009000405420104432
2458591.8824761,14.022486963855469,0.010351876013239463
2458593.8020353,14.009023450799072,0.014070248287885242
2458595.6803215,13.990983933537757,0.008940223945875615
2458596.6915775,13.93724159204153,0.008872862110975991
2458599.3086275,14.145836653376325,0.006139097831715043
2458599.6376893,14.0234236145983,0.005416512992512617
2458600.3196903,13.88949610806687,0.0057988398696621375
2458600.5766967,13.958932722957245,0.004150648156187212
2458601.3635867,14.147471976000851,0.006069630591368818
2458601.634085,13.963410061653935,0.00449905068405552
2458602.2991399,14.152750195010725,0.005115735200455026
2458602.6163114,14.017266617640407,0.0046336065128305
2458603.370546,14.154014175404777,0.005323534404728912
2458603.6518657,13.953040865125386,0.007313574955753543
2458604.3061078,14.138055808951096,0.0055741956151916525
2458604.710182,14.0383519519343,0.004664232816482129
2458605.3614554,14.148698527630952,0.007149066000172312
2458605.9012413,14.011283093424849,0.006084918703344942
2458606.4108306,14.170431123439952,0.004989595408557718
2458607.4747319,14.177701284113198,0.0042448438566998785
2458607.7167969,14.025687881174104,0.006816894158323986
2458609.6412858,14.173394245371682,0.018952661439853958
2458613.2709854,14.167022897282926,0.0062151943474480515
2458615.2663431,14.194600118877991,0.007358816006424165
2458615.5489905,14.084175881036305,0.0045471256503571604
2458617.5736098,14.06916733582185,0.005417805652253984
2458618.5437779,14.10284912959678,0.007671886797345982
2458619.3413685,14.172843112279615,0.017835348543146497
2458619.5400437,14.104170190280595,0.011669491808219981
2458621.8083537,13.98455517887258,0.020800101245341054
2458624.7237168,14.086545993130713,0.008850544127322765
2458625.2583413,14.217546111743303,0.007375237234304614
2458626.2326032,14.235116996212492,0.005919081678149889
2458626.7758426,14.088417154505596,0.007573792782286706
2458627.5487248,14.177883860225895,0.00848993938370184
2458628.3489056,14.20599104202319,0.004697741503799438
2458629.4179127,13.934158884320205,0.00506001071080487
2458631.2282665,14.246024044592891,0.006755219071732066
2458633.4440664,14.193962808887644,0.0051720408182453805
2458636.4334572,13.894177235989675,0.005924431728414397
2458636.7071715,13.9872140619339,0.004727150062720635
2458641.2064214,14.168465107619943,0.005098678901951168
2458641.7367688,13.951317134357291,0.00601759952420834
2458642.2564719,14.153408967477608,0.005960195892604329
2458642.7061032,14.023532451672864,0.005673080422485409
2458643.2786136,14.11041553675484,0.006986963396745393
2458643.5945355,13.942695840122894,0.0059304184971964895
2458644.4582205,13.940488825310943,0.005094588942113356
2458645.4580085,13.93811658195096,0.00912254120070477
2458645.6999289,14.000138841817058,0.007598783232281121
2458647.7897803,13.9479774041275,0.007810859445755471
2458648.2039475,13.853949142146561,0.010032978306500342
2458649.4600063,14.102690224462734,0.011060365961165311
2458650.1967463,14.108821156592048,0.013657799617014138
2458650.5806279,13.977366924428196,0.010625456060106502
2458652.6759072,13.986103140273967,0.0135192257361362
2458653.6908694,13.98260511668499,0.009792895008916854
2458655.4964303,14.116613398897876,0.014411543606119194
2458656.5245786,13.951799222192712,0.01087961973276123
2458657.7197842,14.008236524651231,0.007369002500224474
2458659.4548119,14.122150337742292,0.008224008433785008
2458659.7538891,14.034262290018267,0.006202066883254064
2458660.7467617,13.998941290793441,0.007095889129588868
2458661.3930995,13.893924577145995,0.0042562695057752845
2458668.2223545,14.118669992928247,0.006328621626716079
2458669.5905159,13.944197098071747,0.005647168341057058
2458670.7067864,13.947491995366848,0.004976038945876981
2458674.6653741,13.986640074860224,0.007380720302484272
2458674.7236024,13.977113213050146,0.007448642360254653
2458676.7203099,13.954472055505105,0.012507446814901933
2458678.5397195,13.985393351242834,0.010680605884512261
2458679.4376257,14.109538369595944,0.016441486507300943
2458680.5882002,13.91991188361041,0.010958689469536452
2458681.4053404,13.888491625679283,0.010034601578103198
2458682.6111191,14.019067254909686,0.019804233059314766
2458682.7036612,13.957762070490842,0.014411690664881873
2458683.504991,13.993599235510386,0.0075227960774191735
2458684.6739698,13.939640113480854,0.007567619552075587
2458686.4146955,14.118631862219662,0.008591651481821628
2458687.6896892,13.95541975255803,0.008254336052213993
2458689.557349,13.950953588474341,0.005390171876483678
