time,mag,mag_err
2457008.7757882,14.825441780468378,0.013731170926713507
2457009.7723411,14.805546197128708,0.011344982955981636
2457011.7683152,14.767980809570226,0.016607664387433732
2457012.7753075,14.803652310854948,0.01421617382967896
2457021.7413935,14.860714038584124,0.020143683776233448
2457037.7216286,14.825763989097439,0.014631289240340146
2457039.7195264,14.775213598731128,0.013275965134218855
2457040.7143918,14.850509177983431,0.016359707640359284
2457041.7032112,14.693841318071577,0.041738547867317365
2457042.7036317,14.981994949946682,0.048544181829836705
2457043.7054705,14.715274394225963,0.04150535824856382
2457044.7059691,14.684081742304219,0.04953612777812261
2457045.7078274,14.73273519466725,0.024525127425519676
2457046.7083875,14.719221794841072,0.03448348742377591
2457047.7087293,14.803954145025198,0.02031957087100403
2457048.7077271,14.649218075997297,0.04456268529181058
2457176.0949298,14.810835686186808,0.044567128612460434
2457177.0920621,14.714023871860425,0.035252346127433956
2457180.0976064,14.771787751792376,0.02971402166213984
2457183.0919555,14.834516753397073,0.017912092570538413
2457189.0702851,14.778331346051289,0.014127314699195504
2457194.0681039,14.86841627641364,0.014287443297650788
2457198.0752031,14.80756030383512,0.013917852166569456
2457203.0369814,14.712659075766396,0.02633781593491653
2457205.0277582,14.767691186859299,0.033319944907157985
2457209.0864808,14.835448977921429,0.02447838917719854
2457213.0628661,14.844117390436743,0.017252946779309022
2457217.9977194,14.783543024980672,0.01560031623275695
2457223.0104798,14.831339340113443,0.014520185157647634
2457229.9591909,14.804459476015976,0.012037352322753188
2457231.9572403,14.717769232348887,0.027960780718035913
2457238.0332246,14.817089510997068,0.02930209150781042
2457241.9985829,14.814069896783819,0.0158668157407786
2457243.9776044,14.799571938957074,0.016856559835103587
2457248.024473,14.72592242974324,0.020634710572290268
2457256.0284314,14.786458397720548,0.011288066832736298
2457263.0620507,14.801543238835146,0.029166834717567043
2457270.9160549,14.830005452780476,0.021764661155421115
2457272.0939281,14.699624949878924,0.012462658929304007
2457273.9297068,14.84440293602704,0.01140429397286473
2457275.8736601,14.817080566404574,0.013839951540219907
2457290.8537037,14.815228147401491,0.02581068802920804
2457297.9553372,14.754130166577644,0.022181030767032962
2457298.8679309,14.82899654135155,0.016370951362100622
2457303.959476,14.800751944135385,0.011339825861189149
2457305.9053296,14.794402201117157,0.010649905940567542
2457309.8102062,14.753865850325823,0.03891356576009078
2457314.7998192,14.723475387643683,0.021187362168498893
2457317.8817686,14.88421230257063,0.026847407906361972
2457319.6984635,14.83563369004905,0.029857689849737846
2457323.7659914,14.866170496202422,0.03608960851203085
2457324.7003339,14.888023756200363,0.016959092752652366
2457328.7789472,14.804865296185081,0.019922797075678806
2457329.937579,14.774701445087288,0.01586809108179011
2457330.8788667,14.861919563421623,0.014603820636437292
2457334.8506265,14.804994935513173,0.011604324491932896
2457344.7294283,14.820679382950841,0.01867256959937813
2457356.6955447,14.814153039539333,0.013450796068316555
2457358.7644303,14.790661317340827,0.011265638414992191
2457362.841708,14.843509065797765,0.013475613867092699
2457365.7957779,14.812667522450372,0.011477195868095182
2457369.7988416,14.766985080040282,0.017404991549308472
2457370.8162117,14.83328949540622,0.013917347591258239
2457378.7871588,14.882350831666782,0.03661576315138175
2457385.7718132,14.809049293307705,0.012456926892907708
2457388.7272929,14.761775613107677,0.01099659112831517
2457391.7551415,14.799097430444386,0.009880029051476127
2457399.7242602,14.773910841646433,0.013053377490695413
2457405.7163998,14.812598983373375,0.021023761398893913
2457406.7129377,14.89752934824234,0.03296980434817734
2457410.7084339,14.773745264888296,0.04438602001562005
2457411.7086886,14.793732573310546,0.03539523234318305
2457412.7060819,14.783224819527408,0.0385819411611547
2457532.1163635,14.740780099838709,0.031206510627252316
2457538.1135392,14.81947853203727,0.028315655335598457
2457541.1032812,14.778512346302907,0.017304304055388933
2457545.0790246,14.833251444672031,0.014024868668620157
2457553.0724154,14.805642928002616,0.011070929231397807
2457562.0477807,14.822081750499756,0.025172453037087657
2457574.0254266,14.836755617616458,0.014296669971706989
2457579.048339,14.79020451859818,0.013378440733977476
2457587.0505766,14.82777010430816,0.02381890272162733
2457589.973954,14.761724953057954,0.027476229541660718
2457596.0671577,14.818256285346607,0.017150003110669852
2457599.0396934,14.810651139495526,0.011047245067401028
2457603.0303743,14.815822103221187,0.011989638529352071
2457605.9266078,14.816920971618208,0.010674916172539175
2457610.1065666,14.804876187261563,0.013747767460899934
2457612.9052127,14.761793748403553,0.020206509450501516
2457615.0962639,14.824105880631004,0.01453196345249782
