time,mag,mag_err
2457461.8344841,13.321155305364929,0.00602716191311278
2457465.8870012,13.33032211209235,0.006528309968834132
2457466.8924174,13.314131084048466,0.007458158947867401
2457468.8243493,13.334182494232195,0.008219099002935196
2457485.8443911,13.371798131731484,0.007449968954318324
2457523.6667973,13.216068333161108,0.006318547253524056
2457546.6010403,13.172105493133639,0.004541843565507309
2457548.596996,13.182825126127554,0.003412707967309119
2457556.6454678,13.142750585778124,0.022514967906362655
2457557.6093596,13.162833055452992,0.006552502001865962
2457566.815054,13.125675710465394,0.006286396903312379
2457567.7440379,13.146127495714916,0.0047772740654423934
2457568.7542667,13.136012529232895,0.004683822427641361
2457569.6790295,13.133870178933025,0.0054858859632898015
2457573.7673356,13.125440297573032,0.004768254369476217
2457576.7265605,13.093514851155067,0.004896058027384525
2457591.6777912,13.0807093086059,0.005863569632409412
2457595.7106463,13.073623281441787,0.005546844388353636
2457598.7754659,13.082603338922926,0.007102601513046811
2457600.4980339,13.070326033489177,0.005161886211366164
2457602.7624257,13.055896751976789,0.00550124308093173
2457603.6221738,13.082729778948837,0.005574037220020089
2457605.5823487,13.089952870421387,0.0050762310281170205
2457606.6531563,13.097123726057225,0.004718781374600993
2457608.5587575,13.09790392312057,0.004847261167741723
2457609.6581795,13.097023515326072,0.00606956851997114
2457611.6786654,13.121260632099979,0.005185740164848102
2457617.6021655,13.164967149373652,0.008806424299897324
2457618.58705,13.156702361976581,0.007041298185520734
2457620.5943117,13.161714087895238,0.006879178479522352
2457622.5059341,13.181841881204125,0.003168279506814269
2457624.5262773,13.204054065489297,0.0025345265413246757
2457629.5975099,13.19425793220484,0.003000111946474542
2457631.5981859,13.196792473725704,0.003166945723992858
2457634.5886175,13.189971958381248,0.0030825146064045873
2457637.56571,13.133749938408945,0.0041879051958344325
2457640.5282752,13.103931482509372,0.00549816288675108
2457645.5457112,13.02225878885624,0.008835054895518384
2457647.5578147,12.98574339284272,0.008442173025264049
2457651.5740031,13.03976782908411,0.005901059054109478
2457654.5448386,13.059391440553977,0.005665602655585173
2457656.5878651,13.062555971097822,0.005551241738169258
2457657.5697317,13.117780425898014,0.0049242155137984665
2457658.5780048,13.113989982780597,0.005010104482557887
2457659.5077578,13.12098213752951,0.005090848059875267
2457661.5557738,13.160986743595926,0.0041689008493727255
2457662.5517251,13.163860967774779,0.004116426561961584
2457663.5680264,13.149927455248863,0.004504347543180746
2457666.561981,13.179397147012338,0.003951568823898783
2457672.5335836,13.197186171592932,0.006693560348046477
2457675.551351,13.222400333856717,0.006030715140762038
2457681.5438938,13.171893779769956,0.004414500292014172
2457683.5349811,13.191074606600743,0.0037733440249633874
2457686.5238482,13.196032973398166,0.002965486571712203
2457687.5211564,13.180794930941595,0.004155656249862081
2457688.5203493,13.195877691530661,0.0042629044540712395
2457691.5128182,13.197866831553984,0.004556777101321543
2457798.8954154,13.403201636848362,0.02184327683886643
2457799.8946483,13.342406373247952,0.017374989029571124
2457800.8939239,13.367885171060967,0.009478563280236984
2457813.8719517,13.366061454517537,0.007737800204154649
2457820.8888477,13.369580658107548,0.007571923937523445
2457823.848772,13.358089576631066,0.009858826437701659
2457826.839103,13.362492327112623,0.020609714000971096
