time,mag,mag_err
2457008.8025175,13.754372028539887,0.0042727355715696195
2457009.7960505,13.788671760486725,0.00503182287406578
2457011.7918381,13.773050878450002,0.0044397710859431505
2457012.7952124,13.787411858916197,0.004149381960403515
2457021.7703742,13.773081453731912,0.0065610572482722096
2457037.7528869,13.760427221846292,0.0039842523432347884
2457043.7411215,13.74813483908461,0.00647917488964689
2457045.7251255,13.824576013480087,0.0059059261279748
2457052.7357369,13.7908711793479,0.008313815765336402
2457055.7261309,13.779908133572496,0.010474212863464817
2457069.7164488,13.731595656631281,0.011234458677592096
2457181.1158333,13.811554709527066,0.015601713998661301
2457189.112428,13.778025594113279,0.006817797221945578
2457190.1090318,13.765879377502294,0.006208627386945651
2457191.1027242,13.772397697392336,0.006362410634545014
2457192.1016865,13.800025479660253,0.00608536234842653
2457194.0972758,13.776027677109555,0.005521441511861887
2457198.0845403,13.779011627930252,0.004643593326338592
2457204.0844428,13.839126332298214,0.008733972722767398
2457212.0784006,13.80804960094962,0.009174945837439061
2457216.0393591,13.814312525288276,0.005099786568482159
2457222.0448537,13.780307424346855,0.0057242503301873655
2457228.0146457,13.729562495316127,0.00537082670895718
2457231.9984331,13.730398717363467,0.010362457559878966
2457238.0187698,13.806775659836717,0.01036245356580087
2457243.0640712,13.766133650660159,0.005225398041964106
2457246.0479862,13.75848005878374,0.004102156618117744
2457263.0390466,13.766009855166486,0.007649233606803065
2457270.8884437,13.77272676686427,0.005621264583786847
2457276.0655337,13.80181886488021,0.005279040327861721
2457288.0104651,13.775017829988112,0.004760607799842857
2457291.0473396,13.780406330324801,0.005482030600131841
2457297.854937,13.79866748828061,0.006426193445837863
2457300.8513686,13.800004766959479,0.004689439417912139
2457305.0384936,13.780072192081533,0.004540599882650092
2457308.9223105,13.808608813017795,0.003816884548427821
2457314.8331408,13.787786596538645,0.010168079133651966
2457315.791838,13.788596833046773,0.0076864450793657675
2457316.770412,13.791560247071118,0.00715573099810957
2457319.8245332,13.797736138564696,0.008100225643208819
2457321.9467767,13.824697856808852,0.011179055356297304
2457324.9530957,13.770230633311611,0.007814965499523098
2457327.7793277,13.775808555566648,0.0047465238496736594
2457332.8582951,13.771063235786766,0.004468495668983637
2457342.832619,13.744203315426187,0.006310351661598187
2457357.8991039,13.795978647118737,0.005260504489492358
2457358.8202517,13.774896060195626,0.003958389815679827
2457362.8730107,13.796744437918091,0.0032173562424142243
2457366.7779905,13.813896450505773,0.004182539433334187
2457370.78954,13.810701352548588,0.004259989213631237
2457377.8379164,13.806533203902944,0.008707217138472202
2457384.8131473,13.809714834691029,0.006825063806193038
2457385.7145625,13.802452780508467,0.004020579730434026
2457389.809827,13.803025404829638,0.003639784655047521
2457391.7895255,13.77850298802402,0.0036774312903330355
2457398.7655816,13.75817940826657,0.0042715075058571885
2457403.7448724,13.760400315034794,0.0045080138960352885
2457407.7508572,13.715397404989556,0.0076894444351752874
2457410.7059377,13.753832446869357,0.011279936817093472
2457411.7391617,13.772312612463477,0.008937301604565026
2457413.7299753,13.739771283671322,0.004393833971057945
2457418.7168245,13.759890002008158,0.004639190796866708
2457553.1001538,13.865650704445764,0.006282444549826102
2457561.0903241,13.848390485638348,0.011023485469779442
2457575.0986863,13.836948945940348,0.004832366516917248
2457584.0436279,13.819843937850994,0.004882249055335086
2457588.019987,13.832048830539156,0.008971008638046264
2457597.1246862,13.795465837884414,0.006237565748835768
2457598.0323185,13.78332057441741,0.004653499488333536
2457602.0532768,13.804518541299224,0.00396735040359831
2457606.0411577,13.828042417947156,0.0041370788657794175
2457609.0353778,13.82081306394988,0.004426109544961829
2457612.9500076,13.83232843905142,0.005716951233297766
2457615.9549527,13.824560268640338,0.01541333948953674
2457618.0036385,13.815120808565167,0.009256675681262478
2457625.9463233,13.810019327927094,0.00517088133758294
2457626.9406898,13.795044458757598,0.003556189057115147
2457636.957653,13.740106637424692,0.004832417757710995
2457639.9442211,13.745579450908561,0.004789849375576969
2457652.9621816,13.810148971322274,0.007002495462804291
2457656.9897633,13.826569023207151,0.004415763218422687
2457664.0440759,13.824484855156602,0.006208977168099959
2457668.0022283,13.820112523839715,0.005071687705409485
2457669.9247769,13.813192421415511,0.00443535835455257
2457672.8394704,13.805544607447368,0.007542216852581185
2457675.9329806,13.790604124020952,0.009107703854886047
2457681.9529451,13.81143142922558,0.00638596549911374
2457686.9923491,13.817345457535177,0.004579732367442246
2457689.9795186,13.808973541573899,0.005243721894360248
2457690.922264,13.845701931179148,0.005187377719015993
2457694.8134835,13.807722871828032,0.0043957495062354615
2457697.9655643,13.81688394864698,0.004535971596469034
2457700.9045287,13.793936625341178,0.004462236909007207
