time,mag,mag_err
2457008.8025175,12.879287750717076,0.002428553096430015
2457009.7960505,12.859404872071353,0.0023441946148507605
2457011.7918381,12.875958069735049,0.0027353552384498927
2457012.7952124,12.83054954948045,0.0019325889753455444
2457021.7703742,12.764999414454255,0.0038082400828021875
2457037.7528869,12.82119506226441,0.0024721104647629165
2457043.7411215,12.868577024119059,0.0027048871299371045
2457045.7251255,12.878541531940993,0.0032278436653794566
2457052.7357369,12.810802115025117,0.0035317566212240544
2457055.7261309,12.811834561070603,0.004995985997018061
2457069.7164488,12.833788642822068,0.0036928672983484816
2457181.1158333,12.936312005669222,0.006731991714108237
2457189.112428,12.896098301355877,0.0038903562656205618
2457190.1090318,12.932955453957744,0.004318241177051865
2457191.1027242,12.91778224058272,0.004438527092276447
2457192.1016865,12.920314721060052,0.004127920035898626
2457194.0972758,12.896400178989518,0.003277162498698742
2457198.0845403,12.871805760112956,0.0033849778658998158
2457204.0844428,12.901655858593639,0.005049107644235969
2457212.0784006,13.010263109002608,0.006102171956007019
2457216.0393591,13.009484821725106,0.004914927206075737
2457222.0448537,13.01947777720408,0.005139258255455661
2457228.0146457,12.981862967933619,0.004604616019599048
2457231.9984331,13.012677854891507,0.006565543919215219
2457238.0187698,13.037264431734476,0.006348167712834548
2457243.0640712,13.038238772151416,0.005405168609923455
2457246.0479862,12.981955151135054,0.00464476612888891
2457263.0390466,12.834401838307908,0.003359688694105175
2457270.8884437,12.812653183659606,0.0024147136527008463
2457276.0655337,12.92269955516984,0.0036095311791465912
2457288.0104651,12.89133972358539,0.0029953064688699195
2457291.0473396,12.84215723159766,0.0027569584064980404
2457297.854937,12.804475344987265,0.0030238799016529478
2457300.8513686,12.846508553919552,0.002221798413385725
2457305.0384936,12.848031238718695,0.0024857131203377576
2457308.9223105,12.868011129375601,0.002312082872807076
2457314.8331408,12.91748132139931,0.006262664794534834
2457315.791838,12.870705795482785,0.004186522039089687
2457316.770412,12.90384808775153,0.0036180727406093403
2457319.8245332,12.88558794183293,0.003684031715437244
2457321.9467767,12.870071684174004,0.005927461980704784
2457324.9530957,12.81600635979693,0.005622495393487007
2457327.7793277,12.855686189619778,0.002023983216463322
2457332.8582951,12.838888354439941,0.0014813204554425957
2457342.832619,12.828558449700822,0.002121416811043252
2457357.8991039,12.764943051387306,0.003164739280603542
2457358.8202517,12.767535831077428,0.002799296724659916
2457362.8730107,12.739072732550284,0.0031386651576602058
2457366.7779905,12.703609714298862,0.003498634861797396
2457370.78954,12.691648162910695,0.0036678688592807693
2457377.8379164,12.714030724515917,0.0038911849861190026
2457384.8131473,12.83925752983583,0.002681199111391908
2457385.7145625,12.847140183518587,0.001862358104397346
2457389.809827,12.880560616528165,0.0027439852352363365
2457391.7895255,12.861620314141739,0.002173368560810624
2457398.7655816,12.834881933853055,0.0015563909137865687
2457403.7448724,12.773238922234889,0.0028967948518888943
2457407.7508572,12.736653759571483,0.004480754756436736
2457410.7059377,12.78358820590763,0.005067061840842706
2457411.7391617,12.80383413090064,0.0048332746597174485
2457413.7299753,12.8023314334599,0.0022731061244892522
2457418.7168245,12.837143271994776,0.002108415860851259
