source_id,asassn_id,label,ra,dec,l,b,bp_rp,phot_g_mean_mag,abs_mag_g,parallax,parallax_error,parallax_over_error,ruwe,separation_arcsec,crossmatch_quality_ok,variability_group,period,lomb_scargle_period,period_source,period_power,period_alias_flag,catalog_period,period_catalog_ratio,amplitude_p95_p05,amplitude_max_min,median_mag,std_mag,iqr_mag,skewness,eta_index,stetson_j,n_points,is_periodic_label,feature_source,label_model
424345174030805248,J005511.35+575015.5,L,13.797296781953696,57.83764770824023,123.43305308864392,-5.030452164369781,2.7996807,13.527571,-2.1937357268653406,0.1138776914925506,0.013464655,8.457527615267573,1.1155574,0.010300428220809628,True,irregular,0.9974564002749627,0.9974564002749627,lomb_scargle_no_catalog,0.5775590531239584,True,,,0.7698925508891659,1.003476547085734,14.80932295221563,0.2909824732502862,0.5973107627789265,-0.9265435347942635,0.22666087661813683,27.074635535623592,754,False,lightcurve,L
5542674811821982080,J083224.63-352325.0,SR,128.10264326065496,-35.39027127004977,255.35905563058628,2.598414371258378,2.8794107,12.9508705,-0.06082937054682347,0.2498388808963607,0.019513378,12.803466467792541,1.1531382,0.010605590525012256,True,irregular,123.75,0.9918376612687273,catalog_replaced_daily_alias,0.10069622840604522,True,123.75,0.00801484978803012,0.14286070360165048,0.49626707454747,14.163789039985012,0.047123822452949014,0.06483733789667134,-0.2278814480037117,1.5153009855101423,1.165696672493921,1134,False,lightcurve,SR
4071611885458652032,J184013.40-284651.5,SR,280.05583129179405,-28.78098286310583,5.828244135297437,-10.450419150927118,2.7641478,12.037911,-0.8850033826758334,0.2602658118018798,0.023629475,11.014455962389338,0.9129493,0.01108384060572956,True,irregular,341.04,0.9970011796958186,catalog_replaced_daily_alias,0.32653598430877717,True,341.04,0.002923414202720556,1.4265667962119526,1.8762604530153837,13.90540816004893,0.40433573751477403,0.3793858904637428,-0.20733185368192383,0.6325631608683915,28.612828446701027,1052,False,lightcurve,SR
4317989527641688832,J193735.58+140940.1,SR,294.39824262605947,14.16114808027204,50.79521475975815,-3.5005853360853507,3.1089907,12.586778,-3.0501029626723284,0.1640075373275078,0.025035609,6.550970552683891,1.1228052,0.011479870027894402,True,irregular,46.12410070549078,46.12410070549078,lomb_scargle,0.2593887347668274,False,42.815,1.0772883500056238,0.22348884433826477,0.5082539529552861,14.636895265856875,0.06806189354853567,0.09472952991291272,-0.042012186886678765,0.7067505741004709,2.98105436493127,948,False,lightcurve,SR
5902598607469854592,J152116.95-484026.8,EA,230.3206351566931,-48.674110120989816,326.80813583246265,7.126737941095817,1.2298384,14.135013,1.4376544266385152,0.4393678604663059,0.023230512,18.913395471710047,0.994098,0.011521879832700263,True,periodic,2.54781606387005,2.54781606387005,lomb_scargle,0.1090980189323253,False,5.0962,0.4999442847356953,0.14322473220999044,0.36256576362907644,14.609261343926693,0.045944534002197876,0.04825157332770402,0.5849737546649505,1.7939596994486793,0.3210552143993585,917,True,lightcurve,EA
5542681821209011584,J083227.79-351127.3,EA,128.1157841843862,-35.19091015443032,255.20459010316264,2.725109950580493,0.95693207,15.283063,1.9961476158428901,0.3089419782701789,0.023516607,13.137183364512529,1.0599263,0.012323223757845647,True,periodic,2.3687,0.9997018336405178,catalog_replaced_daily_alias,0.12559063520055688,True,2.3687,0.4220466220460665,0.5580917316936134,0.937602118831288,15.721297327426836,0.1549299866163067,0.13069047041482484,0.3866089078784157,1.5011356970961465,0.9326002179521901,1365,True,lightcurve,EA
5238502204262059264,J110817.46-661430.2,SR,167.0727238113526,-66.24173236095848,292.792200514918,-5.421894974276329,3.7316513,12.246741,-3.018132744350548,0.2010783214208853,0.032045085,6.274856859355664,1.0982445,0.012361450042127051,True,irregular,48.41308882404421,48.41308882404421,lomb_scargle,0.1192690594482288,False,101.68,0.4761318727777754,0.2530078163133176,0.6934941870373237,14.952550905100686,0.07984201821293241,0.09873415113315431,0.49120621131774184,0.8603233617501357,2.7346279811742784,1039,False,lightcurve,SR
6027732750196601088,J165425.31-312026.8,SR,253.60546596983576,-31.34079047169869,351.6933464649908,7.717678258777163,2.3452263,11.742437,-1.1129270729357792,0.2684894253761989,0.027383082,9.804938150358637,1.1366533,0.012507436061288972,True,irregular,344.33,0.9979425358142223,catalog_replaced_daily_alias,0.061647149269901745,True,344.33,0.002898215478797149,0.17206905427440233,0.3707386189597397,13.298042337037222,0.05465733408100539,0.07179944835930208,0.06894039671505899,0.589892171542471,6.590605031062211,877,False,lightcurve,SR
5947531593241065344,J174950.64-485002.4,SR,267.46098730236884,-48.83398698893951,343.18001494827064,-10.819267273503035,3.503994,12.633257,-0.03320912800018405,0.2928915041741666,0.041987613,6.97566456502699,1.1463904,0.012584348048647411,True,irregular,43.711,0.9999884953265357,catalog_replaced_daily_alias,0.0839880829701225,True,43.711,0.022877273348276994,0.2782697534696119,0.583457764406413,14.376686611285878,0.08690120306253903,0.0997794326292798,0.25963658192954736,0.8577587908882806,3.0272853189884743,1202,False,lightcurve,SR
5238561307333089408,J105921.61-663525.8,SR,164.84005271484523,-66.5905034864398,292.1131222879734,-6.102304384456785,3.0041323,12.396273,-0.5664402742508514,0.2555390907386382,0.034467034,7.414014525840494,0.9272183,0.01313810510763064,True,irregular,33.264,0.9997550217959774,catalog_replaced_daily_alias,0.19950494767871726,True,33.264,0.030055165397906966,0.7801393115104389,1.1272369221695744,14.352435425912471,0.20181425562313954,0.15248880945331855,-2.0220186116747905,0.3215530239746995,7.505390721292826,1831,False,lightcurve,SR
